ano,mes,data,regiao,uf,combustivel,preco_medio,preco_minimo,preco_maximo,variacao_mensal,inflacao,cotacao_petroleo,consumo_estimado,nivel_preco
2018,5,2018-05-01,Norte,AM,GNV,6.1,5.61,6.89,1.25,3.28,60.58,201186,Baixo
2018,5,2018-05-01,Norte,PA,GLP,6.96,6.4,7.86,1.08,8.33,66.73,42138,Médio
2018,5,2018-05-01,Norte,PA,Diesel,7.13,6.56,8.06,-0.65,8.87,79.99,151234,Baixo
2018,5,2018-05-01,Norte,RO,Etanol,4.33,3.99,4.9,1.2,8.24,93.01,80314,Médio
2018,5,2018-05-01,Norte,TO,Gasolina,5.48,5.04,6.19,-5.45,7.52,58.55,177342,Crítico
2018,5,2018-05-01,Nordeste,BA,GNV,4.88,4.49,5.52,-0.91,7.27,87.12,158385,Alto
2018,5,2018-05-01,Nordeste,BA,GLP,5.35,4.92,6.04,-1.94,4.08,76.56,82888,Médio
2018,5,2018-05-01,Nordeste,PE,Etanol,7.52,6.92,8.5,0.37,9.36,72.0,119813,Médio
2018,5,2018-05-01,Nordeste,PE,Etanol,7.4,6.8,8.36,-1.15,2.47,93.27,165598,Alto
2018,5,2018-05-01,Nordeste,CE,Etanol,5.21,4.8,5.89,0.65,7.22,77.25,72291,Baixo
2018,5,2018-05-01,Nordeste,CE,Diesel,5.31,4.89,6.0,-1.34,8.56,68.52,173450,Médio
2018,5,2018-05-01,Nordeste,MA,Gasolina,3.24,2.98,3.66,-0.32,9.23,101.95,57491,Alto
2018,5,2018-05-01,Nordeste,PB,GNV,6.26,5.76,7.08,-3.21,9.12,52.73,10944,Baixo
2018,5,2018-05-01,Centro-Oeste,DF,Etanol,5.51,5.07,6.23,0.14,10.88,90.41,107483,Baixo
2018,5,2018-05-01,Centro-Oeste,GO,Gasolina,3.32,3.05,3.75,7.14,4.44,101.79,72787,Alto
2018,5,2018-05-01,Centro-Oeste,GO,Etanol,5.48,5.04,6.19,-4.8,9.78,102.96,110686,Baixo
2018,5,2018-05-01,Centro-Oeste,MT,GLP,4.63,4.26,5.23,7.49,2.73,71.55,218590,Baixo
2018,5,2018-05-01,Centro-Oeste,MS,GLP,3.83,3.53,4.33,3.59,7.04,99.06,149464,Médio
2018,5,2018-05-01,Sudeste,SP,Gasolina,7.49,6.89,8.46,0.92,5.73,102.79,18226,Crítico
2018,5,2018-05-01,Sudeste,SP,Gasolina,6.13,5.64,6.93,5.41,8.84,83.03,202468,Baixo
2018,5,2018-05-01,Sudeste,SP,Diesel,3.63,3.34,4.1,1.51,3.59,85.74,153725,Crítico
2018,5,2018-05-01,Sudeste,RJ,Diesel,7.58,6.97,8.56,-0.8,6.78,72.21,102213,Médio
2018,5,2018-05-01,Sudeste,RJ,Gasolina,4.84,4.46,5.47,-1.61,6.06,86.85,51966,Crítico
2018,5,2018-05-01,Sudeste,RJ,GLP,4.68,4.31,5.29,0.12,3.35,63.63,122605,Crítico
2018,5,2018-05-01,Sudeste,RJ,Etanol,4.66,4.29,5.27,0.94,2.18,94.87,49036,Baixo
2018,5,2018-05-01,Sudeste,MG,GLP,8.0,7.36,9.04,3.75,7.77,107.92,142916,Alto
2018,5,2018-05-01,Sudeste,MG,Gasolina,3.44,3.17,3.89,1.85,5.02,97.67,164615,Alto
2018,5,2018-05-01,Sudeste,MG,GNV,4.55,4.18,5.14,-0.69,5.64,99.81,61926,Alto
2018,5,2018-05-01,Sudeste,ES,Etanol,4.4,4.05,4.97,7.02,4.76,70.89,135348,Crítico
2018,5,2018-05-01,Sudeste,ES,GLP,6.96,6.4,7.86,3.51,2.71,86.97,157735,Baixo
2018,5,2018-05-01,Sudeste,ES,GLP,3.9,3.59,4.41,-3.1,7.06,46.36,181114,Crítico
2018,5,2018-05-01,Sul,PR,Gasolina,4.53,4.17,5.12,2.28,7.71,69.32,95167,Médio
2018,5,2018-05-01,Sul,PR,Diesel,4.55,4.19,5.14,-3.1,10.97,91.41,64410,Crítico
2018,5,2018-05-01,Sul,SC,GNV,3.92,3.61,4.43,-6.19,5.8,70.04,245454,Médio
2018,5,2018-05-01,Sul,SC,Gasolina,6.47,5.95,7.31,4.42,9.13,60.72,144257,Crítico
2018,5,2018-05-01,Sul,RS,Diesel,3.6,3.31,4.07,6.03,9.42,59.91,93779,Alto
2018,5,2018-05-01,Sul,RS,Etanol,4.12,3.79,4.66,3.23,10.13,105.24,186531,Baixo
2018,6,2018-06-01,Norte,AM,Gasolina,6.05,5.57,6.84,-6.89,11.03,67.14,81121,Crítico
2018,6,2018-06-01,Norte,PA,Diesel,4.11,3.78,4.64,2.12,4.6,47.28,197163,Médio
2018,6,2018-06-01,Norte,PA,GLP,6.19,5.69,6.99,-6.57,2.58,73.09,88410,Crítico
2018,6,2018-06-01,Norte,RO,Diesel,3.3,3.04,3.73,5.38,9.59,108.07,187923,Crítico
2018,6,2018-06-01,Norte,TO,GNV,4.65,4.28,5.25,2.16,6.61,93.8,23424,Médio
2018,6,2018-06-01,Nordeste,BA,GLP,3.82,3.52,4.32,-0.88,7.88,95.23,36427,Alto
2018,6,2018-06-01,Nordeste,BA,Gasolina,3.53,3.25,3.99,0.77,9.68,75.84,235352,Médio
2018,6,2018-06-01,Nordeste,PE,Gasolina,6.41,5.9,7.24,-5.15,5.36,81.05,234947,Médio
2018,6,2018-06-01,Nordeste,PE,Gasolina,6.61,6.08,7.47,4.8,6.76,79.03,102286,Crítico
2018,6,2018-06-01,Nordeste,CE,GLP,4.03,3.71,4.56,0.19,3.69,46.61,51035,Médio
2018,6,2018-06-01,Nordeste,CE,Etanol,5.15,4.74,5.82,-1.54,10.24,81.66,245085,Alto
2018,6,2018-06-01,Nordeste,MA,Diesel,6.24,5.74,7.05,1.44,9.05,58.86,154488,Médio
2018,6,2018-06-01,Nordeste,PB,Diesel,4.8,4.42,5.43,-2.94,11.35,57.45,74543,Alto
2018,6,2018-06-01,Centro-Oeste,DF,Gasolina,6.14,5.65,6.94,-5.88,8.07,59.99,188735,Crítico
2018,6,2018-06-01,Centro-Oeste,GO,GNV,7.04,6.47,7.95,3.38,3.4,71.88,59068,Baixo
2018,6,2018-06-01,Centro-Oeste,GO,GNV,3.69,3.39,4.16,3.08,10.91,84.0,173833,Alto
2018,6,2018-06-01,Centro-Oeste,MT,Gasolina,6.11,5.63,6.91,0.17,7.15,63.78,138047,Alto
2018,6,2018-06-01,Centro-Oeste,MS,Etanol,6.09,5.61,6.89,-5.53,7.58,105.69,43863,Crítico
2018,6,2018-06-01,Sudeste,SP,GNV,7.13,6.56,8.06,-4.11,4.42,109.85,18477,Crítico
2018,6,2018-06-01,Sudeste,SP,GNV,3.9,3.59,4.41,5.32,3.52,102.15,149185,Baixo
2018,6,2018-06-01,Sudeste,SP,Etanol,3.74,3.44,4.23,5.05,4.86,62.97,17638,Baixo
2018,6,2018-06-01,Sudeste,RJ,GLP,6.23,5.73,7.04,0.93,6.92,98.52,130700,Alto
2018,6,2018-06-01,Sudeste,RJ,Diesel,5.14,4.73,5.81,-0.11,10.14,100.09,194896,Alto
2018,6,2018-06-01,Sudeste,RJ,GLP,5.71,5.25,6.45,-0.35,2.58,71.07,75716,Alto
2018,6,2018-06-01,Sudeste,RJ,Diesel,4.78,4.39,5.4,0.24,11.79,105.72,145366,Crítico
2018,6,2018-06-01,Sudeste,MG,Gasolina,6.41,5.89,7.24,0.32,2.62,46.2,82425,Alto
2018,6,2018-06-01,Sudeste,MG,GLP,6.2,5.71,7.01,2.9,7.05,74.86,70842,Baixo
2018,6,2018-06-01,Sudeste,MG,Etanol,6.39,5.88,7.22,0.92,3.05,96.64,206580,Baixo
2018,6,2018-06-01,Sudeste,ES,GNV,4.91,4.51,5.54,10.13,6.28,57.96,9115,Alto
2018,6,2018-06-01,Sudeste,ES,GNV,6.17,5.68,6.97,0.4,4.89,89.71,88294,Alto
2018,6,2018-06-01,Sudeste,ES,GNV,4.95,4.55,5.59,5.74,8.55,84.84,180029,Alto
2018,6,2018-06-01,Sul,PR,Diesel,3.55,3.26,4.01,2.2,5.52,75.91,164114,Médio
2018,6,2018-06-01,Sul,PR,GNV,5.76,5.3,6.5,8.72,6.94,75.96,231883,Médio
2018,6,2018-06-01,Sul,SC,Gasolina,7.45,6.85,8.41,5.85,4.26,103.46,144104,Alto
2018,6,2018-06-01,Sul,SC,Gasolina,3.73,3.43,4.22,3.63,9.33,102.79,79321,Alto
2018,6,2018-06-01,Sul,RS,Diesel,6.16,5.67,6.96,3.48,3.13,78.31,225261,Médio
2018,6,2018-06-01,Sul,RS,Etanol,6.16,5.66,6.96,2.22,3.79,69.43,213147,Médio
2018,7,2018-07-01,Norte,AM,Gasolina,6.13,5.64,6.93,2.72,7.01,95.62,165279,Alto
2018,7,2018-07-01,Norte,PA,GNV,4.97,4.57,5.61,-8.52,3.83,93.66,119644,Médio
2018,7,2018-07-01,Norte,PA,Diesel,6.0,5.52,6.79,-5.37,2.01,88.52,120834,Baixo
2018,7,2018-07-01,Norte,RO,Gasolina,5.19,4.78,5.87,-0.66,11.73,101.54,82097,Alto
2018,7,2018-07-01,Norte,TO,GNV,4.42,4.07,5.0,3.87,9.08,51.95,43641,Alto
2018,7,2018-07-01,Nordeste,BA,Etanol,7.92,7.29,8.95,2.13,3.19,94.18,23385,Baixo
2018,7,2018-07-01,Nordeste,BA,Gasolina,6.65,6.12,7.52,-3.27,6.44,55.67,71147,Baixo
2018,7,2018-07-01,Nordeste,PE,Gasolina,3.3,3.03,3.73,-3.99,2.05,46.64,129027,Alto
2018,7,2018-07-01,Nordeste,PE,Etanol,4.79,4.41,5.41,-3.01,6.13,56.31,48024,Crítico
2018,7,2018-07-01,Nordeste,CE,Diesel,6.82,6.28,7.71,-4.99,6.37,65.72,189348,Crítico
2018,7,2018-07-01,Nordeste,CE,GLP,5.47,5.03,6.18,0.26,7.63,107.13,219911,Crítico
2018,7,2018-07-01,Nordeste,MA,GLP,5.23,4.81,5.91,-4.48,8.37,94.26,108130,Baixo
2018,7,2018-07-01,Nordeste,PB,Etanol,7.02,6.46,7.93,0.01,10.45,80.85,29882,Crítico
2018,7,2018-07-01,Centro-Oeste,DF,Diesel,3.66,3.37,4.14,2.54,11.74,67.18,215941,Alto
2018,7,2018-07-01,Centro-Oeste,GO,Gasolina,6.85,6.3,7.74,0.5,10.52,77.88,224139,Alto
2018,7,2018-07-01,Centro-Oeste,GO,GLP,7.71,7.1,8.72,-6.26,9.09,107.85,89590,Médio
2018,7,2018-07-01,Centro-Oeste,MT,Diesel,4.89,4.5,5.53,-8.08,8.82,48.15,170412,Baixo
2018,7,2018-07-01,Centro-Oeste,MS,Diesel,4.17,3.83,4.71,2.03,6.57,45.95,234983,Médio
2018,7,2018-07-01,Sudeste,SP,Etanol,4.13,3.8,4.67,-3.79,8.43,99.91,32689,Crítico
2018,7,2018-07-01,Sudeste,SP,GLP,7.08,6.52,8.0,-5.3,3.79,68.33,140191,Alto
2018,7,2018-07-01,Sudeste,SP,GLP,3.2,2.95,3.62,4.0,3.95,53.84,201679,Alto
2018,7,2018-07-01,Sudeste,RJ,GLP,4.17,3.84,4.71,-1.04,2.59,50.82,12536,Baixo
2018,7,2018-07-01,Sudeste,RJ,Etanol,5.44,5.0,6.14,-2.02,4.49,72.06,153563,Médio
2018,7,2018-07-01,Sudeste,RJ,Etanol,6.09,5.61,6.88,-0.73,3.91,72.81,33195,Baixo
2018,7,2018-07-01,Sudeste,RJ,Gasolina,7.02,6.46,7.94,-0.78,3.99,59.26,101561,Crítico
2018,7,2018-07-01,Sudeste,MG,GLP,7.55,6.95,8.53,0.85,8.24,80.99,130900,Baixo
2018,7,2018-07-01,Sudeste,MG,Etanol,5.37,4.94,6.06,6.28,7.07,45.37,20789,Alto
2018,7,2018-07-01,Sudeste,MG,Etanol,3.31,3.05,3.74,-1.06,9.22,91.78,159896,Baixo
2018,7,2018-07-01,Sudeste,ES,GLP,6.23,5.73,7.04,4.04,3.95,82.81,92440,Alto
2018,7,2018-07-01,Sudeste,ES,Etanol,5.59,5.14,6.32,-2.86,5.67,74.86,202417,Crítico
2018,7,2018-07-01,Sudeste,ES,Etanol,5.07,4.66,5.73,-7.6,5.95,63.3,129636,Alto
2018,7,2018-07-01,Sul,PR,GLP,7.57,6.96,8.55,5.26,7.73,63.21,15762,Alto
2018,7,2018-07-01,Sul,PR,Diesel,7.3,6.71,8.24,-0.64,2.98,103.62,35423,Médio
2018,7,2018-07-01,Sul,SC,Etanol,3.47,3.19,3.92,-4.97,4.53,71.65,210446,Crítico
2018,7,2018-07-01,Sul,SC,Diesel,3.03,2.79,3.43,0.31,9.53,87.24,26802,Médio
2018,7,2018-07-01,Sul,RS,Diesel,7.34,6.75,8.29,2.43,10.93,72.72,93564,Médio
2018,7,2018-07-01,Sul,RS,Etanol,4.85,4.46,5.48,0.26,6.27,102.69,89242,Médio
2018,8,2018-08-01,Norte,AM,Diesel,5.41,4.98,6.11,8.11,7.84,92.99,80042,Crítico
2018,8,2018-08-01,Norte,PA,GNV,5.43,5.0,6.14,-10.71,3.0,63.28,49016,Médio
2018,8,2018-08-01,Norte,PA,Etanol,4.71,4.34,5.33,6.08,4.11,52.43,20022,Alto
2018,8,2018-08-01,Norte,RO,Diesel,5.64,5.19,6.38,11.31,4.31,80.67,222071,Alto
2018,8,2018-08-01,Norte,TO,Etanol,7.35,6.76,8.31,2.39,5.8,74.47,208628,Alto
2018,8,2018-08-01,Nordeste,BA,GLP,6.25,5.75,7.06,-2.69,9.18,92.05,82534,Médio
2018,8,2018-08-01,Nordeste,BA,Diesel,3.46,3.18,3.91,5.48,2.5,77.39,169722,Crítico
2018,8,2018-08-01,Nordeste,PE,Gasolina,6.18,5.69,6.98,-6.16,5.95,48.49,11436,Médio
2018,8,2018-08-01,Nordeste,PE,GLP,7.82,7.19,8.84,1.26,5.0,95.81,78396,Crítico
2018,8,2018-08-01,Nordeste,CE,Gasolina,6.4,5.88,7.23,-3.55,9.35,91.88,183350,Alto
2018,8,2018-08-01,Nordeste,CE,Etanol,3.6,3.31,4.06,8.48,10.31,68.47,143183,Médio
2018,8,2018-08-01,Nordeste,MA,Diesel,3.14,2.89,3.55,6.37,5.47,96.58,163412,Médio
2018,8,2018-08-01,Nordeste,PB,Diesel,4.72,4.34,5.33,1.99,5.96,79.41,29908,Crítico
2018,8,2018-08-01,Centro-Oeste,DF,Etanol,3.7,3.41,4.18,0.05,7.02,83.22,117358,Crítico
2018,8,2018-08-01,Centro-Oeste,GO,GLP,4.72,4.35,5.34,-1.79,9.92,107.57,140690,Baixo
2018,8,2018-08-01,Centro-Oeste,GO,Diesel,4.92,4.53,5.56,-2.12,3.06,105.65,206876,Alto
2018,8,2018-08-01,Centro-Oeste,MT,Gasolina,3.34,3.07,3.78,-4.12,2.17,103.81,217452,Alto
2018,8,2018-08-01,Centro-Oeste,MS,GNV,6.49,5.97,7.34,0.22,8.73,58.5,31897,Médio
2018,8,2018-08-01,Sudeste,SP,GNV,7.9,7.27,8.93,0.9,10.39,75.29,46209,Alto
2018,8,2018-08-01,Sudeste,SP,GNV,7.18,6.61,8.12,4.26,5.76,66.26,80558,Crítico
2018,8,2018-08-01,Sudeste,SP,Etanol,7.02,6.46,7.94,-3.05,2.69,74.52,109068,Médio
2018,8,2018-08-01,Sudeste,RJ,Etanol,3.44,3.16,3.88,1.11,8.65,62.28,203980,Médio
2018,8,2018-08-01,Sudeste,RJ,GLP,7.58,6.97,8.57,4.42,8.79,84.38,57796,Médio
2018,8,2018-08-01,Sudeste,RJ,Diesel,4.28,3.94,4.84,1.18,11.74,102.39,189351,Crítico
2018,8,2018-08-01,Sudeste,RJ,Diesel,4.06,3.74,4.59,3.74,6.14,63.77,179157,Médio
2018,8,2018-08-01,Sudeste,MG,Etanol,7.64,7.03,8.64,2.87,7.15,81.38,122152,Médio
2018,8,2018-08-01,Sudeste,MG,GNV,7.56,6.96,8.55,3.21,3.05,107.83,111125,Alto
2018,8,2018-08-01,Sudeste,MG,GNV,6.74,6.2,7.62,2.77,2.25,85.42,105002,Médio
2018,8,2018-08-01,Sudeste,ES,Diesel,5.33,4.9,6.02,-4.04,4.81,85.77,210534,Alto
2018,8,2018-08-01,Sudeste,ES,Etanol,5.82,5.36,6.58,-0.61,7.17,92.45,119588,Alto
2018,8,2018-08-01,Sudeste,ES,Diesel,3.46,3.19,3.91,-4.15,8.8,109.65,45735,Alto
2018,8,2018-08-01,Sul,PR,GNV,6.19,5.7,7.0,-0.85,4.85,64.85,168719,Crítico
2018,8,2018-08-01,Sul,PR,Etanol,6.75,6.21,7.63,2.86,5.33,104.99,134132,Médio
2018,8,2018-08-01,Sul,SC,Diesel,6.44,5.93,7.28,4.32,7.01,56.92,188832,Alto
2018,8,2018-08-01,Sul,SC,GLP,5.19,4.77,5.86,-1.61,8.94,96.43,38291,Baixo
2018,8,2018-08-01,Sul,RS,Diesel,7.69,7.07,8.69,2.47,7.6,67.91,124334,Alto
2018,8,2018-08-01,Sul,RS,GLP,5.98,5.5,6.75,-1.49,11.42,71.78,64632,Baixo
2018,9,2018-09-01,Norte,AM,GLP,3.86,3.55,4.36,-0.83,11.4,49.88,126394,Alto
2018,9,2018-09-01,Norte,PA,Diesel,5.18,4.77,5.85,-1.35,6.27,85.29,78501,Alto
2018,9,2018-09-01,Norte,PA,GNV,3.85,3.54,4.35,3.45,6.62,84.51,199776,Crítico
2018,9,2018-09-01,Norte,RO,GNV,4.12,3.79,4.66,4.69,8.83,80.33,24790,Médio
2018,9,2018-09-01,Norte,TO,Etanol,4.18,3.84,4.72,2.95,6.81,92.04,140319,Médio
2018,9,2018-09-01,Nordeste,BA,GLP,5.23,4.81,5.91,4.68,9.9,106.31,241305,Crítico
2018,9,2018-09-01,Nordeste,BA,GNV,4.64,4.27,5.25,-2.43,3.06,57.9,35575,Alto
2018,9,2018-09-01,Nordeste,PE,Etanol,6.53,6.01,7.38,0.43,5.0,71.73,239336,Baixo
2018,9,2018-09-01,Nordeste,PE,GLP,7.46,6.86,8.43,-1.16,6.21,107.22,247574,Médio
2018,9,2018-09-01,Nordeste,CE,Etanol,7.78,7.16,8.79,2.7,9.59,89.39,186147,Alto
2018,9,2018-09-01,Nordeste,CE,Etanol,7.1,6.53,8.02,-2.33,11.36,105.33,245925,Médio
2018,9,2018-09-01,Nordeste,MA,Diesel,7.03,6.47,7.95,-6.57,5.89,102.0,40748,Crítico
2018,9,2018-09-01,Nordeste,PB,GLP,4.66,4.29,5.27,-3.42,7.37,68.55,32490,Crítico
2018,9,2018-09-01,Centro-Oeste,DF,Diesel,4.53,4.17,5.12,3.0,8.46,84.64,77015,Baixo
2018,9,2018-09-01,Centro-Oeste,GO,GNV,6.17,5.67,6.97,-3.12,11.05,90.57,74711,Crítico
2018,9,2018-09-01,Centro-Oeste,GO,Gasolina,5.09,4.68,5.75,-2.31,10.53,87.34,164336,Baixo
2018,9,2018-09-01,Centro-Oeste,MT,Diesel,4.71,4.34,5.33,-2.83,6.3,64.04,69710,Crítico
2018,9,2018-09-01,Centro-Oeste,MS,GLP,7.5,6.9,8.48,-6.23,2.77,56.98,140056,Baixo
2018,9,2018-09-01,Sudeste,SP,Etanol,6.61,6.08,7.47,3.78,10.59,92.02,177621,Alto
2018,9,2018-09-01,Sudeste,SP,Gasolina,6.6,6.08,7.46,5.15,10.2,58.32,118730,Médio
2018,9,2018-09-01,Sudeste,SP,GNV,4.41,4.06,4.99,-1.92,7.46,72.02,69350,Alto
2018,9,2018-09-01,Sudeste,RJ,GNV,7.03,6.47,7.94,4.87,11.4,95.94,235768,Médio
2018,9,2018-09-01,Sudeste,RJ,Diesel,7.79,7.16,8.8,5.44,11.53,55.8,47836,Baixo
2018,9,2018-09-01,Sudeste,RJ,GNV,7.79,7.17,8.81,-2.24,5.86,59.6,216232,Baixo
2018,9,2018-09-01,Sudeste,RJ,Diesel,5.81,5.34,6.56,9.52,3.2,69.42,69481,Alto
2018,9,2018-09-01,Sudeste,MG,GNV,6.22,5.72,7.03,2.78,4.53,83.77,69259,Crítico
2018,9,2018-09-01,Sudeste,MG,GNV,5.16,4.75,5.83,2.74,5.16,104.95,147475,Crítico
2018,9,2018-09-01,Sudeste,MG,Gasolina,7.07,6.5,7.99,-6.62,9.93,57.62,172806,Baixo
2018,9,2018-09-01,Sudeste,ES,Etanol,4.8,4.42,5.43,1.41,8.63,89.53,53288,Alto
2018,9,2018-09-01,Sudeste,ES,Gasolina,5.86,5.39,6.62,4.34,9.95,101.01,175538,Crítico
2018,9,2018-09-01,Sudeste,ES,Etanol,5.06,4.65,5.71,3.19,3.79,85.81,8456,Médio
2018,9,2018-09-01,Sul,PR,GNV,7.84,7.21,8.86,2.84,2.7,85.52,186034,Alto
2018,9,2018-09-01,Sul,PR,Etanol,3.45,3.17,3.89,-1.63,5.7,52.22,77807,Crítico
2018,9,2018-09-01,Sul,SC,Gasolina,6.41,5.9,7.25,3.66,6.31,45.73,202419,Crítico
2018,9,2018-09-01,Sul,SC,Gasolina,7.7,7.09,8.7,-3.96,5.49,77.21,98025,Alto
2018,9,2018-09-01,Sul,RS,GNV,3.28,3.02,3.71,-4.5,4.06,101.82,88922,Alto
2018,9,2018-09-01,Sul,RS,Gasolina,5.8,5.34,6.56,-0.56,2.77,62.07,135690,Alto
2018,10,2018-10-01,Norte,AM,Gasolina,4.74,4.36,5.36,2.32,9.61,66.38,237516,Médio
2018,10,2018-10-01,Norte,PA,GNV,7.84,7.21,8.86,-7.36,8.52,74.76,72667,Médio
2018,10,2018-10-01,Norte,PA,Etanol,7.2,6.63,8.14,7.98,7.35,46.26,235097,Alto
2018,10,2018-10-01,Norte,RO,GLP,4.78,4.39,5.4,-4.39,8.2,100.47,110851,Baixo
2018,10,2018-10-01,Norte,TO,GLP,5.18,4.77,5.85,4.2,5.07,52.74,37530,Médio
2018,10,2018-10-01,Nordeste,BA,Gasolina,3.29,3.03,3.72,0.12,6.43,61.07,44746,Baixo
2018,10,2018-10-01,Nordeste,BA,GLP,5.38,4.95,6.08,2.86,4.84,98.69,215689,Alto
2018,10,2018-10-01,Nordeste,PE,GNV,6.25,5.75,7.06,1.23,7.83,58.47,62498,Alto
2018,10,2018-10-01,Nordeste,PE,GNV,7.49,6.89,8.47,3.0,11.59,49.73,13464,Médio
2018,10,2018-10-01,Nordeste,CE,Etanol,4.98,4.58,5.63,-2.27,2.28,56.52,13445,Baixo
2018,10,2018-10-01,Nordeste,CE,GLP,7.42,6.82,8.38,3.9,10.96,85.76,7381,Alto
2018,10,2018-10-01,Nordeste,MA,GNV,3.64,3.35,4.11,-0.92,5.55,66.05,98551,Baixo
2018,10,2018-10-01,Nordeste,PB,Gasolina,6.09,5.61,6.89,4.75,7.01,47.75,24790,Médio
2018,10,2018-10-01,Centro-Oeste,DF,GNV,6.79,6.24,7.67,1.14,7.9,79.86,218016,Médio
2018,10,2018-10-01,Centro-Oeste,GO,GLP,6.81,6.26,7.69,5.35,2.89,98.77,123535,Alto
2018,10,2018-10-01,Centro-Oeste,GO,Etanol,5.05,4.65,5.71,-3.81,10.35,92.28,38839,Baixo
2018,10,2018-10-01,Centro-Oeste,MT,GLP,5.15,4.74,5.82,3.63,8.65,56.51,229964,Médio
2018,10,2018-10-01,Centro-Oeste,MS,GNV,6.09,5.6,6.88,-6.85,7.22,108.51,45078,Crítico
2018,10,2018-10-01,Sudeste,SP,Gasolina,3.46,3.18,3.9,0.1,2.55,94.58,53384,Baixo
2018,10,2018-10-01,Sudeste,SP,Diesel,5.73,5.27,6.47,1.65,9.32,107.67,192645,Crítico
2018,10,2018-10-01,Sudeste,SP,GLP,4.99,4.59,5.64,-1.44,10.72,65.47,162231,Alto
2018,10,2018-10-01,Sudeste,RJ,GLP,5.56,5.12,6.28,-1.27,6.25,93.93,157545,Médio
2018,10,2018-10-01,Sudeste,RJ,Diesel,4.13,3.8,4.66,0.05,5.2,45.4,62331,Médio
2018,10,2018-10-01,Sudeste,RJ,Gasolina,4.71,4.33,5.32,-2.41,9.27,76.04,107982,Baixo
2018,10,2018-10-01,Sudeste,RJ,Diesel,4.31,3.97,4.87,-0.39,3.9,61.04,177753,Crítico
2018,10,2018-10-01,Sudeste,MG,Etanol,4.14,3.81,4.68,3.36,3.43,45.74,95305,Crítico
2018,10,2018-10-01,Sudeste,MG,Gasolina,6.33,5.82,7.15,2.3,10.69,99.98,226805,Médio
2018,10,2018-10-01,Sudeste,MG,GNV,5.36,4.93,6.05,4.83,6.45,73.05,58066,Baixo
2018,10,2018-10-01,Sudeste,ES,GLP,7.27,6.69,8.21,-7.69,11.83,76.17,91139,Médio
2018,10,2018-10-01,Sudeste,ES,Diesel,6.88,6.33,7.78,-2.59,6.09,83.88,140101,Médio
2018,10,2018-10-01,Sudeste,ES,Etanol,5.94,5.47,6.72,4.42,3.75,77.52,167955,Baixo
2018,10,2018-10-01,Sul,PR,GLP,3.96,3.65,4.48,-3.87,5.7,108.68,34022,Médio
2018,10,2018-10-01,Sul,PR,GLP,3.77,3.47,4.26,9.81,4.99,85.29,89357,Alto
2018,10,2018-10-01,Sul,SC,Gasolina,7.53,6.92,8.51,-4.07,5.27,66.8,63383,Crítico
2018,10,2018-10-01,Sul,SC,GNV,6.76,6.22,7.63,-1.91,5.02,91.16,8290,Médio
2018,10,2018-10-01,Sul,RS,Gasolina,6.29,5.78,7.11,-5.88,5.24,103.82,109138,Crítico
2018,10,2018-10-01,Sul,RS,Etanol,5.68,5.23,6.42,3.35,10.1,107.13,41329,Baixo
2018,11,2018-11-01,Norte,AM,GLP,7.63,7.02,8.62,-0.46,8.15,102.16,199331,Crítico
2018,11,2018-11-01,Norte,PA,GLP,3.73,3.43,4.21,-2.85,8.21,67.21,17594,Médio
2018,11,2018-11-01,Norte,PA,Gasolina,8.0,7.36,9.03,-5.32,6.34,85.01,8234,Baixo
2018,11,2018-11-01,Norte,RO,GLP,7.14,6.57,8.07,-1.35,8.06,76.34,195667,Crítico
2018,11,2018-11-01,Norte,TO,Etanol,6.0,5.52,6.78,2.89,11.55,66.04,221167,Médio
2018,11,2018-11-01,Nordeste,BA,Gasolina,7.31,6.73,8.26,-1.52,7.3,107.39,119998,Baixo
2018,11,2018-11-01,Nordeste,BA,GLP,5.47,5.03,6.18,4.97,8.64,51.12,22415,Baixo
2018,11,2018-11-01,Nordeste,PE,Etanol,3.79,3.48,4.28,5.38,6.1,89.17,240601,Alto
2018,11,2018-11-01,Nordeste,PE,GLP,3.58,3.29,4.04,2.45,10.24,49.87,133606,Alto
2018,11,2018-11-01,Nordeste,CE,GNV,3.32,3.06,3.76,2.64,8.95,49.09,34634,Crítico
2018,11,2018-11-01,Nordeste,CE,Etanol,3.89,3.58,4.39,3.08,9.94,48.5,133155,Médio
2018,11,2018-11-01,Nordeste,MA,Etanol,5.12,4.71,5.78,4.97,9.21,108.64,179593,Alto
2018,11,2018-11-01,Nordeste,PB,Diesel,6.71,6.18,7.59,5.93,4.33,97.2,106812,Baixo
2018,11,2018-11-01,Centro-Oeste,DF,GLP,3.08,2.83,3.48,-0.44,6.86,109.8,190004,Baixo
2018,11,2018-11-01,Centro-Oeste,GO,GLP,3.92,3.61,4.43,4.57,2.28,87.56,150177,Alto
2018,11,2018-11-01,Centro-Oeste,GO,Etanol,6.7,6.17,7.57,1.66,10.74,54.03,129739,Crítico
2018,11,2018-11-01,Centro-Oeste,MT,GLP,3.5,3.22,3.95,1.63,2.73,65.14,69743,Médio
2018,11,2018-11-01,Centro-Oeste,MS,Etanol,4.71,4.33,5.32,-4.02,7.15,98.79,160356,Médio
2018,11,2018-11-01,Sudeste,SP,Diesel,5.34,4.91,6.03,8.04,3.14,48.81,17462,Baixo
